,PM2.5,Temp(C),WindDir,Wind Speed(km/h),Cambodia_frp,Myanmar_frp,Thailand_frp,Lao_PDR_frp
2016-06-24 08:00:00,13.5,26.0,225.0,37.0,0.0,0.0,0.0,0.0
2016-06-24 09:00:00,16.8,26.0,225.0,37.0,0.0,0.0,0.0,0.0
2016-06-24 10:00:00,18.4,26.6,230.0,38.0,0.0,0.0,0.0,0.0
2016-06-24 11:00:00,17.6,26.6,230.0,38.0,0.0,0.0,0.0,0.0
2016-06-24 12:00:00,15.4,26.6,230.0,38.0,0.0,0.0,0.0,5.598333333333333
2016-06-24 13:00:00,14.3,27.3,245.0,45.0,0.0,0.0,0.0,0.0
2016-06-24 14:00:00,11.9,27.3,245.0,45.0,0.0,1.61,0.0,6.87
2016-06-24 15:00:00,17.6,27.3,245.0,45.0,0.0,0.0,0.0,0.0
2016-06-24 16:00:00,16.7,27.5,245.0,42.0,0.0,0.0,0.0,0.0
2016-06-24 17:00:00,16.4,27.5,245.0,42.0,0.0,0.0,0.0,0.0
2016-06-24 18:00:00,17.0,27.5,245.0,42.0,0.0,0.0,0.0,0.0
2016-06-24 19:00:00,16.0,26.6,245.0,40.0,0.0,0.0,0.0,0.0
2016-06-24 20:00:00,16.1,26.6,245.0,40.0,0.0,0.0,0.0,0.0
2016-06-24 21:00:00,16.4,26.6,245.0,40.0,0.0,0.0,0.0,0.0
2016-06-24 22:00:00,16.8,26.5,245.0,40.0,0.0,0.0,0.0,0.0
2016-06-24 23:00:00,13.5,26.5,245.0,40.0,0.0,0.0,0.0,0.0
2016-06-25 00:00:00,10.8,26.5,245.0,40.0,0.0,0.0,0.0,0.0
2016-06-25 01:00:00,9.5,26.1,240.0,34.0,0.0,0.0,0.0,0.0
2016-06-25 02:00:00,10.2,26.1,240.0,34.0,0.0,0.0,0.0,0.0
2016-06-25 03:00:00,15.2,26.1,240.0,34.0,0.0,0.0,0.0,0.0
2016-06-25 04:00:00,15.3,25.9,245.0,41.0,0.0,0.0,0.0,0.0
2016-06-25 05:00:00,12.4,25.9,245.0,41.0,0.0,0.0,0.0,0.0
2016-06-25 06:00:00,12.8,25.9,245.0,41.0,0.0,0.0,0.0,0.0
2016-06-25 07:00:00,13.1,26.3,255.0,37.0,0.0,0.0,0.0,0.0
2016-06-25 08:00:00,21.5,26.3,255.0,37.0,0.0,0.0,0.0,0.0
2016-06-25 09:00:00,21.7,26.3,255.0,37.0,0.0,0.0,0.0,0.0
2016-06-25 10:00:00,18.5,28.8,250.0,36.0,0.0,0.0,0.0,0.0
2016-06-25 11:00:00,16.3,28.8,250.0,36.0,0.0,0.0,0.0,0.0
2016-06-25 12:00:00,14.7,28.8,250.0,36.0,0.0,0.0,0.0,0.0
2016-06-25 13:00:00,12.7,31.0,255.0,32.0,0.0,10.608,3.1554166666666674,0.0
2016-06-25 14:00:00,13.4,31.0,255.0,32.0,0.0,0.0,0.0,0.0
2016-06-25 15:00:00,11.9,31.0,255.0,32.0,0.0,0.0,0.0,0.0
2016-06-25 16:00:00,12.8,30.2,250.0,32.0,0.0,0.0,0.0,0.0
2016-06-25 17:00:00,11.5,30.2,250.0,32.0,0.0,0.0,0.0,0.0
2016-06-25 18:00:00,12.0,30.2,250.0,32.0,0.0,0.0,0.0,0.0
2016-06-25 19:00:00,12.4,27.5,270.0,32.0,0.0,0.0,0.0,0.0
2016-06-25 20:00:00,15.9,27.5,270.0,32.0,0.0,0.0,0.0,0.0
2016-06-25 21:00:00,15.8,27.5,270.0,32.0,0.0,0.0,0.0,0.0
2016-06-25 22:00:00,16.4,26.5,275.0,31.0,0.0,0.0,0.0,0.0
2016-06-25 23:00:00,12.6,26.5,275.0,31.0,0.0,0.0,0.0,0.0
2016-06-26 00:00:00,9.8,26.5,275.0,31.0,0.0,0.0,0.0,0.0
2016-06-26 01:00:00,9.9,26.3,270.0,33.0,0.0,0.0,0.0,0.0
2016-06-26 02:00:00,10.4,26.3,270.0,33.0,0.0,0.9299999999999999,0.0,0.52
2016-06-26 03:00:00,15.5,26.3,270.0,33.0,0.0,0.0,0.0,0.0
2016-06-26 04:00:00,14.3,25.9,260.0,41.0,0.0,0.0,0.0,0.0
2016-06-26 05:00:00,15.1,25.9,260.0,41.0,0.0,0.0,0.0,0.0
2016-06-26 06:00:00,13.8,25.9,260.0,41.0,0.0,0.0,0.0,0.0
2016-06-26 07:00:00,15.0,27.2,250.0,45.0,0.0,0.0,0.0,0.0
2016-06-26 08:00:00,16.8,27.2,250.0,45.0,0.0,0.0,0.0,0.0
2016-06-26 09:00:00,22.9,27.2,250.0,45.0,0.0,0.0,0.0,0.0
2016-06-26 10:00:00,18.5,29.5,250.0,46.0,0.0,0.0,0.0,0.0
2016-06-26 11:00:00,18.6,29.5,250.0,46.0,0.0,0.0,0.0,0.0
2016-06-26 12:00:00,13.3,29.5,250.0,46.0,0.0,0.0,0.0,0.0
2016-06-26 13:00:00,10.7,30.3,250.0,46.0,0.0,0.0,3.63,54.9775
2016-06-26 14:00:00,10.0,30.3,250.0,46.0,0.0,0.0,0.0,0.0
2016-06-26 15:00:00,11.9,30.3,250.0,46.0,0.0,0.0,0.0,0.0
2016-06-26 16:00:00,13.7,29.5,260.0,45.0,0.0,0.0,0.0,0.0
2016-06-26 17:00:00,14.256521739130434,29.5,260.0,45.0,0.0,0.0,0.0,0.0
2016-06-26 18:00:00,11.1,29.5,260.0,45.0,0.0,0.0,0.0,0.0
2016-06-26 19:00:00,15.2,27.5,270.0,45.0,0.0,0.0,0.0,0.0
2016-06-26 20:00:00,14.6,27.5,270.0,45.0,0.0,0.0,0.0,0.0
2016-06-26 21:00:00,15.4,27.5,270.0,45.0,0.0,0.0,0.0,0.0
2016-06-26 22:00:00,16.5,26.9,275.0,49.0,0.0,0.0,0.0,0.0
2016-06-26 23:00:00,14.9,26.9,275.0,49.0,0.0,0.0,0.0,0.0
2016-06-27 00:00:00,9.3,26.9,275.0,49.0,0.0,0.0,0.0,0.0
2016-06-27 01:00:00,8.7,26.6,280.0,51.0,0.0,0.0,0.0,0.0
2016-06-27 02:00:00,10.1,26.6,280.0,51.0,0.0,0.0,0.5966666666666667,0.0
2016-06-27 03:00:00,13.0,26.6,280.0,51.0,0.0,0.0,0.0,0.0
2016-06-27 04:00:00,18.6,26.3,275.0,52.0,0.0,0.0,0.0,0.0
2016-06-27 05:00:00,13.9,26.3,275.0,52.0,0.0,0.0,0.0,0.0
2016-06-27 06:00:00,13.7,26.3,275.0,52.0,0.0,0.0,0.0,0.0
2016-06-27 07:00:00,15.9,27.3,265.0,50.0,0.0,0.0,0.0,0.0
2016-06-27 08:00:00,19.8,27.3,265.0,50.0,0.0,0.0,0.0,0.0
2016-06-27 09:00:00,20.0,27.3,265.0,50.0,0.0,0.0,0.0,0.0
2016-06-27 10:00:00,17.9,29.3,270.0,49.0,0.0,0.0,0.0,0.0
2016-06-27 11:00:00,15.5,29.3,270.0,49.0,0.0,0.0,0.0,0.0
2016-06-27 12:00:00,12.6,29.3,270.0,49.0,0.0,0.0,0.0,0.0
2016-06-27 13:00:00,8.9,29.8,285.0,43.0,0.0,2.0,2.325,0.0
2016-06-27 14:00:00,9.1,29.8,285.0,43.0,0.0,0.0,0.0,0.0
2016-06-27 15:00:00,10.4,29.8,285.0,43.0,0.0,0.0,0.0,0.0
2016-06-27 16:00:00,12.1,29.5,285.0,36.0,0.0,0.0,0.0,0.0
2016-06-27 17:00:00,10.8,29.5,285.0,36.0,0.0,0.0,0.0,0.0
2016-06-27 18:00:00,10.0,29.5,285.0,36.0,0.0,0.0,0.0,0.0
2016-06-27 19:00:00,12.0,26.2,290.0,32.0,0.0,0.0,0.0,0.0
2016-06-27 20:00:00,12.2,26.2,290.0,32.0,0.0,0.0,0.0,0.0
2016-06-27 21:00:00,14.6,26.2,290.0,32.0,0.0,0.0,0.0,0.0
2016-06-27 22:00:00,15.9,26.1,290.0,38.0,0.0,0.0,0.0,0.0
2016-06-27 23:00:00,13.4,26.1,290.0,38.0,0.0,0.0,0.0,0.0
2016-06-28 00:00:00,11.9,26.1,290.0,38.0,0.0,0.0,0.0,0.0
2016-06-28 01:00:00,13.0,26.0,295.0,31.0,0.0,0.0,0.7,0.56
2016-06-28 02:00:00,15.3,26.0,295.0,31.0,0.0,0.0,0.0,0.0
2016-06-28 03:00:00,13.6,26.0,295.0,31.0,0.0,0.0,0.0,0.0
2016-06-28 04:00:00,14.8,25.9,295.0,31.0,0.0,0.0,0.0,0.0
2016-06-28 05:00:00,13.6,25.9,295.0,31.0,0.0,0.0,0.0,0.0
2016-06-28 06:00:00,16.5,25.9,295.0,31.0,0.0,0.0,0.0,0.0
2016-06-28 07:00:00,18.0,26.7,285.0,41.0,0.0,0.0,0.0,0.0
2016-06-28 08:00:00,20.3,26.7,285.0,41.0,0.0,0.0,0.0,0.0
2016-06-28 09:00:00,18.3,26.7,285.0,41.0,0.0,0.0,0.0,0.0
2016-06-28 10:00:00,17.4,27.4,290.0,40.0,0.0,0.0,0.0,0.0
2016-06-28 11:00:00,17.7,27.4,290.0,40.0,0.0,0.0,0.0,0.0
2016-06-28 12:00:00,15.5,27.4,290.0,40.0,0.0,4.1375,3.885,4.5440000000000005
2016-06-28 13:00:00,10.0,27.8,285.0,45.0,0.0,0.0,0.0,0.0
2016-06-28 14:00:00,14.7,27.8,285.0,45.0,0.0,2.96,5.87,0.0
2016-06-28 15:00:00,14.3,27.8,285.0,45.0,0.0,0.0,0.0,0.0
2016-06-28 16:00:00,13.9,28.0,290.0,42.0,0.0,0.0,0.0,0.0
2016-06-28 17:00:00,14.6,28.0,290.0,42.0,0.0,0.0,0.0,0.0
2016-06-28 18:00:00,13.2,28.0,290.0,42.0,0.0,0.0,0.0,0.0
2016-06-28 19:00:00,14.6,27.1,285.0,39.0,0.0,0.0,0.0,0.0
2016-06-28 20:00:00,18.1,27.1,285.0,39.0,0.0,0.0,0.0,0.0
2016-06-28 21:00:00,19.5,27.1,285.0,39.0,0.0,0.0,0.0,0.0
2016-06-28 22:00:00,12.4,26.7,280.0,38.0,0.0,0.0,0.0,0.0
2016-06-28 23:00:00,11.4,26.7,280.0,38.0,0.0,0.0,0.0,0.0
2016-06-29 00:00:00,12.3,26.7,280.0,38.0,0.0,0.0,0.0,0.0
2016-06-29 01:00:00,11.1,26.5,285.0,34.0,0.0,0.0,0.0,0.0
2016-06-29 02:00:00,9.5,26.5,285.0,34.0,0.0,0.0,0.0,0.0
2016-06-29 03:00:00,15.6,26.5,285.0,34.0,0.0,0.0,0.0,0.0
2016-06-29 04:00:00,15.5,26.3,285.0,30.0,0.0,0.0,0.0,0.0
2016-06-29 05:00:00,15.1,26.3,285.0,30.0,0.0,0.0,0.0,0.0
2016-06-29 06:00:00,14.9,26.3,285.0,30.0,0.0,0.0,0.0,0.0
2016-06-29 07:00:00,15.9,27.4,280.0,31.0,0.0,0.0,0.0,0.0
2016-06-29 08:00:00,11.2,27.4,280.0,31.0,0.0,0.0,0.0,0.0
2016-06-29 09:00:00,11.9,27.4,280.0,31.0,0.0,0.0,0.0,0.0
2016-06-29 10:00:00,16.0,29.2,275.0,32.0,0.0,0.0,0.0,0.0
2016-06-29 11:00:00,16.8,29.2,275.0,32.0,0.0,0.0,0.0,0.0
2016-06-29 12:00:00,13.4,29.2,275.0,32.0,0.0,0.0,0.0,2.64
2016-06-29 13:00:00,13.1,29.3,260.0,27.0,0.0,0.0,0.0,0.0
2016-06-29 14:00:00,11.7,29.3,260.0,27.0,0.0,2.22,3.9450000000000003,0.0
2016-06-29 15:00:00,13.1,29.3,260.0,27.0,0.0,0.0,0.0,0.0
2016-06-29 16:00:00,12.9,28.6,255.0,33.0,0.0,0.0,0.0,0.0
2016-06-29 17:00:00,12.9,28.6,255.0,33.0,0.0,0.0,0.0,0.0
2016-06-29 18:00:00,13.2,28.6,255.0,33.0,0.0,0.0,0.0,0.0
2016-06-29 19:00:00,12.5,26.9,255.0,32.0,0.0,0.0,0.0,0.0
2016-06-29 20:00:00,21.6,26.9,255.0,32.0,0.0,0.0,0.0,0.0
2016-06-29 21:00:00,21.5,26.9,255.0,32.0,0.0,0.0,0.0,0.0
2016-06-29 22:00:00,18.5,26.7,245.0,31.0,0.0,0.0,0.0,0.0
2016-06-29 23:00:00,19.5,26.7,245.0,31.0,0.0,0.0,0.0,0.0
2016-06-30 00:00:00,15.0,26.7,245.0,31.0,0.0,0.0,0.0,0.0
2016-06-30 01:00:00,14.4,26.3,255.0,36.0,0.0,0.0,0.0,0.0
2016-06-30 02:00:00,12.0,26.3,255.0,36.0,0.0,0.0,0.0,0.0
2016-06-30 03:00:00,10.5,26.3,255.0,36.0,0.0,0.0,0.0,0.0
2016-06-30 04:00:00,11.3,26.3,255.0,34.0,0.0,0.0,0.0,0.0
2016-06-30 05:00:00,10.1,26.3,255.0,34.0,0.0,0.0,0.0,0.0
2016-06-30 06:00:00,10.4,26.3,255.0,34.0,0.0,0.0,0.0,0.0
2016-06-30 07:00:00,13.5,27.0,260.0,42.0,0.0,0.0,0.0,0.0
2016-06-30 08:00:00,12.3,27.0,260.0,42.0,0.0,0.0,0.0,0.0
2016-06-30 09:00:00,16.4,27.0,260.0,42.0,0.0,0.0,0.0,0.0
2016-06-30 10:00:00,16.6,28.0,260.0,42.0,0.0,0.0,0.0,0.0
2016-06-30 11:00:00,15.2,28.0,260.0,42.0,0.0,0.0,0.0,0.0
2016-06-30 12:00:00,10.4,28.0,260.0,42.0,0.0,0.0,0.0,0.0
2016-06-30 13:00:00,11.8,27.4,260.0,43.0,0.0,0.0,6.58,0.0
2016-06-30 14:00:00,11.6,27.4,260.0,43.0,0.0,0.0,0.0,0.0
2016-06-30 15:00:00,13.9,27.4,260.0,43.0,0.0,0.0,0.0,0.0
2016-06-30 16:00:00,11.3,27.1,260.0,41.0,0.0,0.0,0.0,0.0
2016-06-30 17:00:00,13.4,27.1,260.0,41.0,0.0,0.0,0.0,0.0
2016-06-30 18:00:00,16.0,27.1,260.0,41.0,0.0,0.0,0.0,0.0
2016-06-30 19:00:00,17.4,26.8,260.0,42.0,0.0,0.0,0.0,0.0
2016-06-30 20:00:00,16.3,26.8,260.0,42.0,0.0,0.0,0.0,0.0
2016-06-30 21:00:00,20.2,26.8,260.0,42.0,0.0,0.0,0.0,0.0
2016-06-30 22:00:00,21.3,26.5,255.0,42.0,0.0,0.0,0.0,0.0
2016-06-30 23:00:00,16.2,26.5,255.0,42.0,0.0,0.0,0.0,0.0
2016-07-01 00:00:00,16.9,26.5,255.0,42.0,0.65,0.0,0.0,0.0
2016-07-01 01:00:00,11.4,26.2,260.0,34.0,0.0,0.0,0.0,0.0
2016-07-01 02:00:00,10.7,26.2,260.0,34.0,0.0,0.0,0.0,0.0
2016-07-01 03:00:00,13.4,26.2,260.0,34.0,0.0,0.0,0.0,0.0
2016-07-01 04:00:00,17.4,26.0,260.0,30.0,0.0,0.0,0.0,0.0
2016-07-01 05:00:00,18.1,26.0,260.0,30.0,0.0,0.0,0.0,0.0
2016-07-01 06:00:00,17.1,26.0,260.0,30.0,0.0,0.0,0.0,0.0
2016-07-01 07:00:00,17.9,26.6,265.0,34.0,0.0,0.0,0.0,0.0
2016-07-01 08:00:00,19.6,26.6,265.0,34.0,0.0,0.0,0.0,0.0
2016-07-01 09:00:00,22.2,26.6,265.0,34.0,0.0,0.0,0.0,0.0
2016-07-01 10:00:00,22.7,28.9,260.0,33.0,0.0,0.0,0.0,0.0
2016-07-01 11:00:00,24.7,28.9,260.0,33.0,0.0,0.0,0.0,0.0
2016-07-01 12:00:00,20.7,28.9,260.0,33.0,0.0,0.0,0.0,0.0
2016-07-01 13:00:00,19.3,30.3,255.0,32.0,4.43,0.0,4.114,0.0
2016-07-01 14:00:00,18.0,30.3,255.0,32.0,0.0,0.0,0.0,0.0
2016-07-01 15:00:00,20.4,30.3,255.0,32.0,0.0,0.0,0.0,0.0
2016-07-01 16:00:00,19.6,29.9,250.0,34.0,0.0,0.0,0.0,0.0
2016-07-01 17:00:00,16.5,29.9,250.0,34.0,0.0,0.0,0.0,0.0
2016-07-01 18:00:00,18.5,29.9,250.0,34.0,0.0,0.0,0.0,0.0
2016-07-01 19:00:00,19.3,27.6,240.0,32.0,0.0,0.0,0.0,0.0
2016-07-01 20:00:00,19.8,27.6,240.0,32.0,0.0,0.0,0.0,0.0
2016-07-01 21:00:00,21.6,27.6,240.0,32.0,0.0,0.0,0.0,0.0
2016-07-01 22:00:00,20.4,27.2,240.0,33.0,0.0,0.0,0.0,0.0
2016-07-01 23:00:00,22.2,27.2,240.0,33.0,0.0,0.0,0.0,0.0
2016-07-02 00:00:00,17.9,27.2,240.0,33.0,0.0,0.0,0.0,0.0
2016-07-02 01:00:00,17.8,27.0,250.0,29.0,0.0,0.0,0.0,0.0
2016-07-02 02:00:00,19.7,27.0,250.0,29.0,0.0,0.0,0.7975,0.0
2016-07-02 03:00:00,23.5,27.0,250.0,29.0,0.0,0.0,0.0,0.0
2016-07-02 04:00:00,23.9,26.7,250.0,31.0,0.0,0.0,0.0,0.0
2016-07-02 05:00:00,21.8,26.7,250.0,31.0,0.0,0.0,0.0,0.0
2016-07-02 06:00:00,18.6,26.7,250.0,31.0,0.0,0.0,0.0,0.0
2016-07-02 07:00:00,17.3,27.6,245.0,38.0,0.0,0.0,0.0,0.0
2016-07-02 08:00:00,22.5,27.6,245.0,38.0,0.0,0.0,0.0,0.0
2016-07-02 09:00:00,24.0,27.6,245.0,38.0,0.0,0.0,0.0,0.0
2016-07-02 10:00:00,25.0,29.8,245.0,36.0,0.0,0.0,0.0,0.0
2016-07-02 11:00:00,26.0,29.8,245.0,36.0,0.0,0.0,0.0,0.0
2016-07-02 12:00:00,25.4,29.8,245.0,36.0,0.0,0.0,0.0,0.0
2016-07-02 13:00:00,22.9,29.4,240.0,34.0,4.735,0.0,3.15,2.39
2016-07-02 14:00:00,23.1,29.4,240.0,34.0,0.0,0.0,0.0,0.0
2016-07-02 15:00:00,19.2,29.4,240.0,34.0,0.0,0.0,0.0,0.0
2016-07-02 16:00:00,19.9,28.8,245.0,36.0,0.0,0.0,0.0,0.0
2016-07-02 17:00:00,20.1,28.8,245.0,36.0,0.0,0.0,0.0,0.0
2016-07-02 18:00:00,14.8,28.8,245.0,36.0,0.0,0.0,0.0,0.0
2016-07-02 19:00:00,16.1,27.6,240.0,38.0,0.0,0.0,0.0,0.0
2016-07-02 20:00:00,19.1,27.6,240.0,38.0,0.0,0.0,0.0,0.0
2016-07-02 21:00:00,19.6,27.6,240.0,38.0,0.0,0.0,0.0,0.0
2016-07-02 22:00:00,22.6,27.0,250.0,35.0,0.0,0.0,0.0,0.0
2016-07-02 23:00:00,16.7,27.0,250.0,35.0,0.0,0.0,0.0,0.0
2016-07-03 00:00:00,20.0,27.0,250.0,35.0,0.0,0.0,0.0,0.0
2016-07-03 01:00:00,18.7,26.7,260.0,32.0,0.58,0.0,0.43,0.0
2016-07-03 02:00:00,19.4,26.7,260.0,32.0,0.0,0.0,0.0,0.0
2016-07-03 03:00:00,21.2,26.7,260.0,32.0,0.0,0.0,0.0,0.0
2016-07-03 04:00:00,21.7,26.5,260.0,37.0,0.0,0.0,0.0,0.0
2016-07-03 05:00:00,22.5,26.5,260.0,37.0,0.0,0.0,0.0,0.0
2016-07-03 06:00:00,14.6,26.5,260.0,37.0,0.0,0.0,0.0,0.0
2016-07-03 07:00:00,19.7,27.6,260.0,39.0,0.0,0.0,0.0,0.0
2016-07-03 08:00:00,26.8,27.6,260.0,39.0,0.0,0.0,0.0,0.0
2016-07-03 09:00:00,26.8,27.6,260.0,39.0,0.0,0.0,0.0,0.0
2016-07-03 10:00:00,29.0,30.0,260.0,37.0,0.0,0.0,0.0,0.0
2016-07-03 11:00:00,26.9,30.0,260.0,37.0,0.0,0.0,0.0,0.0
2016-07-03 12:00:00,23.3,30.0,260.0,37.0,3.755,0.0,5.373333333333332,0.0
2016-07-03 13:00:00,21.8,31.0,260.0,33.0,0.0,0.0,0.0,0.0
2016-07-03 14:00:00,21.6,31.0,260.0,33.0,0.0,0.0,0.0,0.0
2016-07-03 15:00:00,23.5,31.0,260.0,33.0,0.0,0.0,0.0,0.0
2016-07-03 16:00:00,21.9,30.3,265.0,31.0,0.0,0.0,0.0,0.0
2016-07-03 17:00:00,24.4,30.3,265.0,31.0,0.0,0.0,0.0,0.0
2016-07-03 18:00:00,21.1,30.3,265.0,31.0,0.0,0.0,0.0,0.0
2016-07-03 19:00:00,23.1,27.4,265.0,34.0,0.0,0.0,0.0,0.0
2016-07-03 20:00:00,25.9,27.4,265.0,34.0,0.0,0.0,0.0,0.0
2016-07-03 21:00:00,29.8,27.4,265.0,34.0,0.0,0.0,0.0,0.0
2016-07-03 22:00:00,24.7,26.7,275.0,34.0,0.0,0.0,0.0,0.0
2016-07-03 23:00:00,21.9,26.7,275.0,34.0,0.0,0.0,0.0,0.0
2016-07-04 00:00:00,19.0,26.7,275.0,34.0,0.0,0.0,0.0,0.0
2016-07-04 01:00:00,17.0,26.5,280.0,32.0,1.4800000000000002,0.0,0.97125,0.0
2016-07-04 02:00:00,18.6,26.5,280.0,32.0,0.0,0.0,0.0,0.0
2016-07-04 03:00:00,25.6,26.5,280.0,32.0,0.0,0.0,0.0,0.0
2016-07-04 04:00:00,30.6,26.6,275.0,36.0,0.0,0.0,0.0,0.0
2016-07-04 05:00:00,31.8,26.6,275.0,36.0,0.0,0.0,0.0,0.0
2016-07-04 06:00:00,27.4,26.6,275.0,36.0,0.0,0.0,0.0,0.0
2016-07-04 07:00:00,24.62272727272728,27.5,270.0,36.0,0.0,0.0,0.0,0.0
2016-07-04 08:00:00,35.1,27.5,270.0,36.0,0.0,0.0,0.0,0.0
2016-07-04 09:00:00,33.5,27.5,270.0,36.0,0.0,0.0,0.0,0.0
2016-07-04 10:00:00,31.8,29.1,265.0,32.0,0.0,0.0,0.0,0.0
2016-07-04 11:00:00,28.9,29.1,265.0,32.0,0.0,0.0,0.0,0.0
2016-07-04 12:00:00,24.62272727272728,29.1,265.0,32.0,4.615,0.0,0.0,0.0
2016-07-04 13:00:00,17.6,29.6,260.0,27.0,0.0,0.0,0.0,0.0
2016-07-04 14:00:00,18.9,29.6,260.0,27.0,0.0,3.233333333333333,2.56,0.0
2016-07-04 15:00:00,20.3,29.6,260.0,27.0,0.0,0.0,0.0,0.0
2016-07-04 16:00:00,18.8,29.4,260.0,32.0,0.0,0.0,0.0,0.0
2016-07-04 17:00:00,21.3,29.4,260.0,32.0,0.0,0.0,0.0,0.0
2016-07-04 18:00:00,19.6,29.4,260.0,32.0,0.0,0.0,0.0,0.0
2016-07-04 19:00:00,20.7,27.2,270.0,35.0,0.0,0.0,0.0,0.0
2016-07-04 20:00:00,23.1,27.2,270.0,35.0,0.0,0.0,0.0,0.0
2016-07-04 21:00:00,28.8,27.2,270.0,35.0,0.0,0.0,0.0,0.0
2016-07-04 22:00:00,28.7,26.4,280.0,36.0,0.0,0.0,0.0,0.0
2016-07-04 23:00:00,24.6,26.4,280.0,36.0,0.0,0.0,0.0,0.0
2016-07-05 00:00:00,24.1,26.4,280.0,36.0,0.0,0.0,0.0,0.0
2016-07-05 01:00:00,23.9,26.4,285.0,34.0,0.0,0.0,0.0,0.0
2016-07-05 02:00:00,22.5,26.4,285.0,34.0,0.0,0.0,0.0,0.0
2016-07-05 03:00:00,22.4,26.4,285.0,34.0,0.0,0.0,0.0,0.0
2016-07-05 04:00:00,20.4,26.4,280.0,33.0,0.0,0.0,0.0,0.0
2016-07-05 05:00:00,20.8,26.4,280.0,33.0,0.0,0.0,0.0,0.0
2016-07-05 06:00:00,16.32608695652174,26.4,280.0,33.0,0.0,0.0,0.0,0.0
2016-07-05 07:00:00,25.1,27.1,275.0,34.0,0.0,0.0,0.0,0.0
2016-07-05 08:00:00,13.4,27.1,275.0,34.0,0.0,0.0,0.0,0.0
2016-07-05 09:00:00,13.2,27.1,275.0,34.0,0.0,0.0,0.0,0.0
2016-07-05 10:00:00,13.1,27.5,260.0,34.0,0.0,0.0,0.0,0.0
2016-07-05 11:00:00,10.3,27.5,260.0,34.0,0.0,0.0,0.0,0.0
2016-07-05 12:00:00,10.2,27.5,260.0,34.0,0.0,0.0,0.0,0.0
2016-07-05 13:00:00,9.8,27.4,250.0,39.0,0.0,0.0,12.475384615384618,0.0
2016-07-05 14:00:00,9.8,27.4,250.0,39.0,2.82,0.0,6.855,0.0
2016-07-05 15:00:00,11.6,27.4,250.0,39.0,0.0,0.0,0.0,0.0
2016-07-05 16:00:00,12.9,26.1,245.0,37.0,0.0,0.0,0.0,0.0
2016-07-05 17:00:00,11.9,26.1,245.0,37.0,0.0,0.0,0.0,0.0
2016-07-05 18:00:00,14.3,26.1,245.0,37.0,0.0,0.0,0.0,0.0
2016-07-05 19:00:00,15.1,25.3,250.0,45.0,0.0,0.0,0.0,0.0
2016-07-05 20:00:00,17.4,25.3,250.0,45.0,0.0,0.0,0.0,0.0
2016-07-05 21:00:00,17.9,25.3,250.0,45.0,0.0,0.0,0.0,0.0
2016-07-05 22:00:00,19.5,25.2,265.0,47.0,0.0,0.0,0.0,0.0
2016-07-05 23:00:00,15.9,25.2,265.0,47.0,0.0,0.0,0.0,0.0
2016-07-06 00:00:00,13.9,25.2,265.0,47.0,0.0,0.0,0.0,0.0
2016-07-06 01:00:00,15.0,25.5,260.0,44.0,0.0,0.0,0.0,0.0
2016-07-06 02:00:00,12.7,25.5,260.0,44.0,0.0,0.0,0.0,0.0
2016-07-06 03:00:00,13.2,25.5,260.0,44.0,0.0,0.0,0.0,0.0
2016-07-06 04:00:00,13.1,25.2,260.0,41.0,0.0,0.0,0.0,0.0
2016-07-06 05:00:00,18.4,25.2,260.0,41.0,0.0,0.0,0.0,0.0
2016-07-06 06:00:00,14.6,25.2,260.0,41.0,0.0,0.0,0.0,0.0
2016-07-06 07:00:00,14.0,25.6,270.0,34.0,0.0,0.0,0.0,0.0
2016-07-06 08:00:00,12.8,25.6,270.0,34.0,0.0,0.0,0.0,0.0
2016-07-06 09:00:00,13.4,25.6,270.0,34.0,0.0,0.0,0.0,0.0
2016-07-06 10:00:00,12.0,26.3,280.0,31.0,0.0,0.0,0.0,0.0
2016-07-06 11:00:00,11.7,26.3,280.0,31.0,0.0,0.0,0.0,0.0
2016-07-06 12:00:00,11.2,26.3,280.0,31.0,0.0,0.0,0.0,0.0
2016-07-06 13:00:00,10.3,27.6,280.0,30.0,0.0,4.85,0.0,0.0
2016-07-06 14:00:00,12.4,27.6,280.0,30.0,0.0,0.0,0.0,0.0
2016-07-06 15:00:00,11.1,27.6,280.0,30.0,0.0,0.0,0.0,0.0
2016-07-06 16:00:00,10.0,27.1,275.0,29.0,0.0,0.0,0.0,0.0
2016-07-06 17:00:00,10.5,27.1,275.0,29.0,0.0,0.0,0.0,0.0
2016-07-06 18:00:00,10.6,27.1,275.0,29.0,0.0,0.0,0.0,0.0
2016-07-06 19:00:00,10.5,25.7,265.0,26.0,0.0,0.0,0.0,0.0
2016-07-06 20:00:00,8.2,25.7,265.0,26.0,0.0,0.0,0.0,0.0
2016-07-06 21:00:00,11.6,25.7,265.0,26.0,0.0,0.0,0.0,0.0
2016-07-06 22:00:00,18.0,25.4,250.0,27.0,0.0,0.0,0.0,0.0
2016-07-06 23:00:00,21.8,25.4,250.0,27.0,0.0,0.0,0.0,0.0
2016-07-07 00:00:00,16.2,25.4,250.0,27.0,0.0,0.0,0.0,0.0
2016-07-07 01:00:00,9.6,25.3,250.0,28.0,0.0,0.0,0.0,0.0
2016-07-07 02:00:00,8.6,25.3,250.0,28.0,0.0,0.0,0.0,0.0
2016-07-07 03:00:00,16.6,25.3,250.0,28.0,0.0,0.0,0.0,0.0
