,Chiang Mai,Chiang Mai,Chiang Mai,Chiang Mai
,Temp,WindDir,Wind Speed,PM2.5
Datetime,,,,
2016-11-16 16:00:00,29.4,85,9,20.866666666666667
2016-11-16 19:00:00,21.1,70,10,21.7
2016-11-16 22:00:00,19.8,80,13,20.73333333333333
2016-11-17 01:00:00,19.1,105,16,16.26666666666667
2016-11-17 04:00:00,18.4,105,14,21.366666666666664
2016-11-17 07:00:00,21.7,110,13,32.333333333333336
2016-11-17 10:00:00,28.9,95,10,25.133333333333336
2016-11-17 13:00:00,31.4,100,7,17.133333333333336
2016-11-17 16:00:00,29.6,65,4,12.133333333333333
2016-11-17 19:00:00,20.2,20,9,21.83333333333333
2016-11-17 22:00:00,18.9,40,9,22.0
2016-11-18 01:00:00,18.2,95,9,20.83333333333333
2016-11-18 04:00:00,17.6,95,8,24.1
2016-11-18 07:00:00,20.8,60,11,28.1
2016-11-18 10:00:00,28.9,55,9,23.866666666666664
2016-11-18 13:00:00,31.9,35,6,18.366666666666664
2016-11-18 16:00:00,30.0,15,6,19.966666666666665
2016-11-18 19:00:00,21.6,20,10,19.8
2016-11-18 22:00:00,19.9,15,11,19.7
2016-11-19 01:00:00,19.1,80,6,20.9
2016-11-19 04:00:00,18.7,90,7,24.33333333333333
2016-11-19 07:00:00,21.3,80,7,29.433333333333334
2016-11-19 10:00:00,28.9,90,8,22.73333333333333
2016-11-19 13:00:00,31.9,75,5,18.73333333333333
2016-11-19 16:00:00,30.1,45,5,16.3
2016-11-19 19:00:00,21.3,25,11,15.4
2016-11-19 22:00:00,20.0,30,10,16.266666666666666
2016-11-20 01:00:00,19.6,55,6,17.133333333333333
2016-11-20 04:00:00,19.5,80,7,18.33333333333333
2016-11-20 07:00:00,20.9,60,8,24.33333333333333
2016-11-20 10:00:00,28.3,60,8,16.26666666666667
2016-11-20 13:00:00,31.3,55,7,14.966666666666669
2016-11-20 16:00:00,30.3,25,7,11.0
2016-11-20 19:00:00,20.0,5,12,15.166666666666666
2016-11-20 22:00:00,18.6,360,10,16.966666666666665
2016-11-21 01:00:00,19.1,15,10,17.233333333333334
2016-11-21 04:00:00,17.5,35,7,23.5
2016-11-21 07:00:00,18.4,25,11,27.33333333333333
2016-11-21 10:00:00,27.0,20,8,20.0
2016-11-21 13:00:00,30.7,5,8,17.099999999999998
2016-11-21 16:00:00,29.7,345,9,17.2
2016-11-21 19:00:00,18.1,340,16,21.266666666666666
2016-11-21 22:00:00,16.8,345,12,17.933333333333334
2016-11-22 01:00:00,16.7,0,7,15.0
2016-11-22 04:00:00,15.4,20,4,21.46666666666667
2016-11-22 07:00:00,16.0,5,2,28.133333333333336
2016-11-22 10:00:00,25.8,5,3,26.366666666666664
2016-11-22 13:00:00,29.9,10,5,22.566666666666663
2016-11-22 16:00:00,28.9,10,6,23.73333333333333
2016-11-22 19:00:00,15.8,35,7,20.5
2016-11-22 22:00:00,14.7,60,8,19.83333333333333
2016-11-23 01:00:00,14.1,110,10,20.23333333333333
2016-11-23 04:00:00,13.6,140,12,24.366666666666664
2016-11-23 07:00:00,15.6,150,20,37.4
2016-11-23 10:00:00,25.2,150,18,26.1
2016-11-23 13:00:00,29.5,160,17,23.933333333333334
2016-11-23 16:00:00,28.4,125,5,24.866666666666664
2016-11-23 19:00:00,17.4,155,13,22.36666666666667
2016-11-23 22:00:00,17.6,140,11,17.933333333333334
2016-11-24 01:00:00,17.3,145,22,22.3
2016-11-24 04:00:00,17.2,140,22,31.1
2016-11-24 07:00:00,19.0,140,29,32.166666666666664
2016-11-24 10:00:00,26.2,145,24,21.03333333333333
2016-11-24 13:00:00,29.9,170,17,20.9
2016-11-24 16:00:00,29.0,190,9,25.5
2016-11-24 19:00:00,19.7,200,13,25.5
2016-11-24 22:00:00,18.8,185,9,25.5
2016-11-25 01:00:00,19.3,195,15,22.3
2016-11-25 04:00:00,18.9,190,13,22.3
2016-11-25 07:00:00,21.4,195,15,22.3
2016-11-25 10:00:00,28.1,195,13,19.933333333333334
2016-11-25 13:00:00,30.3,200,14,24.566666666666663
2016-11-25 16:00:00,29.4,215,9,24.6
2016-11-25 19:00:00,21.7,230,16,23.433333333333334
2016-11-25 22:00:00,20.1,215,11,18.966666666666665
2016-11-26 01:00:00,19.3,210,16,19.700000000000003
2016-11-26 04:00:00,18.7,210,10,19.5
2016-11-26 07:00:00,21.0,190,14,19.1
2016-11-26 10:00:00,28.4,185,11,23.53333333333333
2016-11-26 13:00:00,30.2,190,12,28.53333333333333
2016-11-26 16:00:00,29.2,175,5,32.166666666666664
2016-11-26 19:00:00,21.1,240,6,23.933333333333334
2016-11-26 22:00:00,19.6,165,0,17.433333333333334
2016-11-27 01:00:00,19.2,160,18,14.2
2016-11-27 04:00:00,18.2,165,15,15.333333333333334
2016-11-27 07:00:00,20.7,180,20,15.166666666666666
2016-11-27 10:00:00,27.6,175,15,18.9
2016-11-27 13:00:00,29.5,185,13,23.23333333333333
2016-11-27 16:00:00,28.5,180,12,21.83333333333333
2016-11-27 19:00:00,20.8,175,15,17.366666666666664
2016-11-27 22:00:00,19.2,165,20,15.933333333333332
2016-11-28 01:00:00,18.6,170,28,18.0
2016-11-28 04:00:00,17.6,175,25,23.933333333333334
2016-11-28 07:00:00,19.7,175,24,20.4
2016-11-28 10:00:00,26.0,170,21,18.7
2016-11-28 13:00:00,27.8,165,17,27.1
2016-11-28 16:00:00,26.7,155,16,25.83333333333333
2016-11-28 19:00:00,19.8,185,19,20.2
2016-11-28 22:00:00,18.7,170,21,20.866666666666664
2016-11-29 01:00:00,18.6,175,28,21.83333333333333
2016-11-29 04:00:00,17.7,165,25,23.866666666666664
2016-11-29 07:00:00,19.8,165,27,24.666666666666668
2016-11-29 10:00:00,23.7,165,21,22.5
2016-11-29 13:00:00,26.9,155,12,30.666666666666668
2016-11-29 16:00:00,26.7,135,12,32.23333333333333
2016-11-29 19:00:00,19.5,145,13,25.33333333333333
2016-11-29 22:00:00,18.2,140,17,21.9
2016-11-30 01:00:00,17.1,150,22,23.600000000000005
2016-11-30 04:00:00,16.6,145,17,30.6
2016-11-30 07:00:00,18.6,150,13,23.5
2016-11-30 10:00:00,26.5,140,11,19.33333333333333
2016-11-30 13:00:00,28.8,120,6,26.666666666666668
2016-11-30 16:00:00,27.8,95,9,31.066666666666663
2016-11-30 19:00:00,19.1,95,13,28.2
2016-11-30 22:00:00,17.9,115,17,23.83333333333333
2016-12-01 01:00:00,17.0,130,18,25.2
2016-12-01 04:00:00,16.9,125,15,29.433333333333337
2016-12-01 07:00:00,18.3,125,10,20.366666666666667
2016-12-01 10:00:00,26.6,100,10,22.633333333333336
2016-12-01 13:00:00,29.0,100,9,30.433333333333334
2016-12-01 16:00:00,27.8,90,8,37.73333333333333
2016-12-01 19:00:00,18.7,80,10,29.466666666666665
2016-12-01 22:00:00,17.5,105,13,24.133333333333336
2016-12-02 01:00:00,16.9,130,18,26.96666666666667
2016-12-02 04:00:00,16.2,130,19,23.666666666666668
2016-12-02 07:00:00,17.5,125,19,21.6
2016-12-02 10:00:00,26.3,115,14,22.1
2016-12-02 13:00:00,30.2,65,5,30.399999999999995
2016-12-02 16:00:00,28.5,65,8,36.766666666666666
2016-12-02 19:00:00,19.1,50,9,30.166666666666668
2016-12-02 22:00:00,17.7,105,14,25.399999999999995
2016-12-03 01:00:00,16.3,140,15,26.3
2016-12-03 04:00:00,15.9,135,16,26.63333333333333
2016-12-03 07:00:00,17.3,110,22,24.4
2016-12-03 10:00:00,26.5,110,20,20.433333333333334
2016-12-03 13:00:00,29.6,100,11,24.0
2016-12-03 16:00:00,28.1,85,9,20.2
2016-12-03 19:00:00,18.5,100,10,19.1
2016-12-03 22:00:00,17.6,115,15,18.633333333333333
2016-12-04 01:00:00,17.3,130,15,18.3
2016-12-04 04:00:00,17.3,125,18,25.2
2016-12-04 07:00:00,17.8,130,17,23.53333333333333
2016-12-04 10:00:00,26.8,120,16,20.2
2016-12-04 13:00:00,29.8,110,7,32.93333333333334
2016-12-04 16:00:00,28.4,65,7,35.300000000000004
2016-12-04 19:00:00,19.8,90,12,26.46666666666667
2016-12-04 22:00:00,18.5,105,14,25.96666666666667
2016-12-05 01:00:00,17.8,105,12,25.03333333333333
2016-12-05 04:00:00,17.9,105,16,23.2
2016-12-05 07:00:00,18.7,95,16,20.1
2016-12-05 10:00:00,26.0,75,15,25.83333333333333
2016-12-05 13:00:00,28.8,75,8,34.46666666666667
2016-12-05 16:00:00,28.2,65,13,36.86666666666667
2016-12-05 19:00:00,19.8,65,18,19.73333333333333
2016-12-05 22:00:00,19.3,80,24,18.866666666666667
2016-12-06 01:00:00,18.7,85,25,23.2
2016-12-06 04:00:00,17.8,85,25,26.166666666666668
2016-12-06 07:00:00,17.7,85,20,22.0
2016-12-06 10:00:00,25.3,90,16,23.83333333333333
2016-12-06 13:00:00,28.7,15,6,29.166666666666668
2016-12-06 16:00:00,27.7,55,9,29.03333333333333
2016-12-06 19:00:00,19.4,80,13,30.899999999999995
2016-12-06 22:00:00,19.0,95,15,30.5
2016-12-07 01:00:00,18.3,100,18,30.53333333333333
2016-12-07 04:00:00,17.1,85,14,32.9
2016-12-07 07:00:00,17.2,80,13,27.933333333333334
2016-12-07 10:00:00,25.0,65,12,31.366666666666664
2016-12-07 13:00:00,29.1,55,10,46.93333333333334
2016-12-07 16:00:00,28.1,60,10,46.5
2016-12-07 19:00:00,19.2,75,13,32.46666666666666
2016-12-07 22:00:00,19.0,80,15,26.8
2016-12-08 01:00:00,18.6,85,17,39.75
2016-12-08 04:00:00,17.4,70,17,29.166666666666668
2016-12-08 07:00:00,17.7,70,18,33.86666666666667
2016-12-08 10:00:00,25.4,60,19,28.266666666666666
2016-12-08 13:00:00,28.1,60,18,35.26666666666667
2016-12-08 16:00:00,27.6,50,13,27.26666666666667
2016-12-08 19:00:00,18.7,60,15,33.0
2016-12-08 22:00:00,16.9,85,15,32.43333333333333
2016-12-09 01:00:00,16.3,90,16,37.26666666666667
2016-12-09 04:00:00,14.8,85,13,31.96666666666667
2016-12-09 07:00:00,15.7,70,15,27.23333333333333
2016-12-09 10:00:00,25.0,65,13,30.76666666666667
2016-12-09 13:00:00,29.2,60,9,41.53333333333333
2016-12-09 16:00:00,27.9,55,8,37.16666666666666
2016-12-09 19:00:00,16.7,60,13,32.43333333333333
2016-12-09 22:00:00,15.6,80,12,25.0
2016-12-10 01:00:00,15.0,130,8,28.46666666666667
2016-12-10 04:00:00,14.9,125,7,27.166666666666668
2016-12-10 07:00:00,14.8,70,6,32.9
2016-12-10 10:00:00,25.1,75,8,29.73333333333333
2016-12-10 13:00:00,29.4,25,4,33.800000000000004
2016-12-10 16:00:00,28.0,5,6,37.3
2016-12-10 19:00:00,16.5,355,9,34.63333333333333
2016-12-10 22:00:00,15.3,35,7,28.433333333333334
2016-12-11 01:00:00,13.9,115,4,27.23333333333333
2016-12-11 04:00:00,13.1,95,2,30.7
2016-12-11 07:00:00,12.7,45,2,26.366666666666664
2016-12-11 10:00:00,25.4,25,6,29.96666666666667
2016-12-11 13:00:00,29.0,65,5,44.86666666666667
2016-12-11 16:00:00,27.6,345,1,47.96666666666666
2016-12-11 19:00:00,16.3,295,6,37.23333333333333
2016-12-11 22:00:00,15.1,270,5,26.9
2016-12-12 01:00:00,14.4,230,11,33.43333333333333
2016-12-12 04:00:00,13.8,245,12,23.96666666666667
2016-12-12 07:00:00,15.6,300,14,39.2
2016-12-12 10:00:00,26.0,300,12,30.133333333333336
2016-12-12 13:00:00,29.9,320,6,31.866666666666664
2016-12-12 16:00:00,28.4,310,12,52.53333333333333
2016-12-12 19:00:00,19.5,315,17,39.2
2016-12-12 22:00:00,18.4,310,9,34.6
2016-12-13 01:00:00,17.3,265,9,28.5
2016-12-13 04:00:00,16.4,290,11,29.4
2016-12-13 07:00:00,17.4,315,10,29.5
2016-12-13 10:00:00,27.1,350,9,31.433333333333334
2016-12-13 13:00:00,29.6,360,9,39.333333333333336
2016-12-13 16:00:00,28.7,5,5,29.8
2016-12-13 19:00:00,19.4,355,5,29.73333333333333
2016-12-13 22:00:00,17.9,345,5,21.666666666666668
2016-12-14 01:00:00,17.9,5,4,27.2
2016-12-14 04:00:00,17.0,65,4,23.4
2016-12-14 07:00:00,17.3,85,6,25.4
2016-12-14 10:00:00,26.6,95,8,25.73333333333333
2016-12-14 13:00:00,30.5,45,6,31.133333333333336
2016-12-14 16:00:00,29.0,40,5,33.300000000000004
2016-12-14 19:00:00,18.9,45,10,28.7
2016-12-14 22:00:00,17.8,80,11,16.566666666666666
2016-12-15 01:00:00,18.5,75,8,24.8
2016-12-15 04:00:00,16.7,80,10,23.83333333333333
2016-12-15 07:00:00,16.5,100,14,17.7
2016-12-15 10:00:00,25.8,105,15,23.4
2016-12-15 13:00:00,29.1,130,10,28.96666666666667
2016-12-15 16:00:00,28.1,100,9,29.96666666666667
2016-12-15 19:00:00,18.7,120,15,26.4
2016-12-15 22:00:00,18.8,110,21,19.066666666666663
2016-12-16 01:00:00,19.0,120,26,24.0
2016-12-16 04:00:00,18.4,125,25,21.96666666666667
2016-12-16 07:00:00,19.3,130,24,23.5
2016-12-16 10:00:00,25.1,130,27,25.46666666666667
2016-12-16 13:00:00,26.1,130,26,18.433333333333334
2016-12-16 16:00:00,25.9,135,23,15.366666666666664
2016-12-16 19:00:00,18.4,130,23,11.166666666666666
2016-12-16 22:00:00,18.0,130,21,8.8
2016-12-17 01:00:00,17.2,130,17,11.5
2016-12-17 04:00:00,16.9,130,14,12.833333333333334
2016-12-17 07:00:00,16.7,135,17,11.466666666666669
2016-12-17 10:00:00,24.2,145,17,14.266666666666666
2016-12-17 13:00:00,26.4,160,17,18.433333333333334
2016-12-17 16:00:00,26.0,170,13,11.366666666666667
2016-12-17 19:00:00,17.9,160,13,15.333333333333334
2016-12-17 22:00:00,16.1,160,17,17.133333333333333
2016-12-18 01:00:00,15.1,165,19,12.933333333333335
2016-12-18 04:00:00,14.7,170,16,19.166666666666668
2016-12-18 07:00:00,15.0,175,11,18.1
2016-12-18 10:00:00,25.1,175,8,17.066666666666666
2016-12-18 13:00:00,28.8,210,4,33.7
2016-12-18 16:00:00,27.7,260,4,26.3
2016-12-18 19:00:00,17.6,275,7,23.066666666666663
2016-12-18 22:00:00,16.3,275,3,21.066666666666663
2016-12-19 01:00:00,15.3,240,7,24.633333333333336
2016-12-19 04:00:00,14.6,230,8,22.5
2016-12-19 07:00:00,15.1,240,10,29.53333333333333
2016-12-19 10:00:00,26.5,250,9,28.366666666666664
2016-12-19 13:00:00,29.8,225,8,25.166666666666668
2016-12-19 16:00:00,28.6,220,9,30.46666666666667
2016-12-19 19:00:00,19.2,245,16,26.933333333333334
2016-12-19 22:00:00,17.5,235,13,16.76666666666667
2016-12-20 01:00:00,16.6,230,12,30.666666666666668
2016-12-20 04:00:00,15.6,220,13,33.86666666666667
2016-12-20 07:00:00,15.2,250,16,34.7
2016-12-20 10:00:00,26.6,250,14,17.733333333333334
2016-12-20 13:00:00,29.6,240,11,32.93333333333333
2016-12-20 16:00:00,29.0,225,10,34.6
2016-12-20 19:00:00,19.6,240,19,27.7
2016-12-20 22:00:00,17.6,235,16,24.566666666666663
2016-12-21 01:00:00,16.6,215,20,27.6
2016-12-21 04:00:00,15.4,225,18,26.33333333333333
2016-12-21 07:00:00,15.0,225,20,30.6
2016-12-21 10:00:00,26.7,220,18,21.5
2016-12-21 13:00:00,29.6,215,17,28.6
2016-12-21 16:00:00,29.3,210,9,26.73333333333333
2016-12-21 19:00:00,19.3,210,14,30.266666666666666
2016-12-21 22:00:00,17.4,185,13,22.7
2016-12-22 01:00:00,17.1,165,15,26.633333333333336
2016-12-22 04:00:00,17.0,140,17,29.9
2016-12-22 07:00:00,17.1,125,21,30.0
2016-12-22 10:00:00,26.4,115,21,23.166666666666668
2016-12-22 13:00:00,29.2,135,15,34.3
2016-12-22 16:00:00,28.6,125,13,32.26666666666667
2016-12-22 19:00:00,18.8,125,16,28.5
2016-12-22 22:00:00,17.8,135,18,22.53333333333333
2016-12-23 01:00:00,16.9,155,22,24.1
2016-12-23 04:00:00,16.8,160,17,23.8
2016-12-23 07:00:00,16.6,155,18,25.2
2016-12-23 10:00:00,26.9,160,17,23.600000000000005
2016-12-23 13:00:00,29.0,165,15,26.03333333333333
2016-12-23 16:00:00,28.3,170,11,39.1
2016-12-23 19:00:00,18.8,200,13,32.833333333333336
2016-12-23 22:00:00,17.4,185,14,33.36666666666667
2016-12-24 01:00:00,16.6,185,20,22.600000000000005
2016-12-24 04:00:00,16.5,190,17,18.4
2016-12-24 07:00:00,15.7,155,11,33.43333333333333
2016-12-24 10:00:00,26.9,160,10,16.7
2016-12-24 13:00:00,29.5,180,7,36.46666666666667
2016-12-24 16:00:00,28.6,145,5,39.766666666666666
2016-12-24 19:00:00,19.7,200,9,24.53333333333333
2016-12-24 22:00:00,17.8,200,10,25.33333333333333
2016-12-25 01:00:00,17.1,225,12,20.03333333333333
2016-12-25 04:00:00,16.7,240,10,20.33333333333333
2016-12-25 07:00:00,16.3,260,13,38.03333333333334
2016-12-25 10:00:00,27.3,275,9,26.96666666666667
2016-12-25 13:00:00,31.7,280,3,18.8
2016-12-25 16:00:00,29.7,285,2,35.266666666666666
2016-12-25 19:00:00,20.2,285,11,25.03333333333333
2016-12-25 22:00:00,18.4,275,8,27.666666666666668
2016-12-26 01:00:00,17.8,240,9,25.5
2016-12-26 04:00:00,16.9,245,8,18.5
2016-12-26 07:00:00,17.2,235,5,19.3
2016-12-26 10:00:00,27.4,215,4,20.7
2016-12-26 13:00:00,31.7,305,3,35.1
2016-12-26 16:00:00,30.0,5,3,38.73333333333333
2016-12-26 19:00:00,19.1,40,5,34.400000000000006
2016-12-26 22:00:00,17.9,115,8,24.666666666666668
2016-12-27 01:00:00,17.3,130,16,24.23333333333333
2016-12-27 04:00:00,17.0,125,18,26.166666666666668
2016-12-27 07:00:00,16.8,120,20,19.8
2016-12-27 10:00:00,27.4,120,20,26.066666666666663
2016-12-27 13:00:00,29.8,105,10,26.566666666666663
2016-12-27 16:00:00,28.8,115,10,36.2
2016-12-27 19:00:00,19.0,95,6,28.53333333333333
2016-12-27 22:00:00,17.6,130,18,21.433333333333334
2016-12-28 01:00:00,16.7,150,26,24.433333333333334
2016-12-28 04:00:00,15.8,160,23,29.566666666666663
2016-12-28 07:00:00,15.3,170,15,17.099999999999998
2016-12-28 10:00:00,25.2,165,12,13.766666666666666
2016-12-28 13:00:00,27.5,150,8,32.233333333333334
2016-12-28 16:00:00,26.9,130,9,43.1
2016-12-28 19:00:00,18.8,125,9,22.7
2016-12-28 22:00:00,16.7,120,11,16.26666666666667
2016-12-29 01:00:00,15.9,135,19,19.433333333333334
2016-12-29 04:00:00,15.2,130,14,27.53333333333333
2016-12-29 07:00:00,15.1,100,12,29.366666666666664
2016-12-29 10:00:00,25.0,80,13,29.866666666666664
2016-12-29 13:00:00,27.5,60,11,33.96666666666667
2016-12-29 16:00:00,27.0,75,14,21.5
2016-12-29 19:00:00,17.7,85,13,18.23333333333333
2016-12-29 22:00:00,16.5,90,18,22.366666666666664
2016-12-30 01:00:00,15.6,95,19,22.933333333333334
2016-12-30 04:00:00,13.3,95,17,18.1
2016-12-30 07:00:00,13.4,80,14,19.3
2016-12-30 10:00:00,22.8,75,14,19.0
2016-12-30 13:00:00,27.2,90,7,32.6
2016-12-30 16:00:00,26.3,75,9,29.866666666666664
2016-12-30 19:00:00,15.6,110,7,30.933333333333334
2016-12-30 22:00:00,15.1,105,9,21.03333333333333
2016-12-31 01:00:00,14.3,95,10,21.866666666666664
2016-12-31 04:00:00,13.2,105,12,16.066666666666666
2016-12-31 07:00:00,13.4,100,13,23.566666666666663
2016-12-31 10:00:00,23.0,105,15,27.066666666666663
2016-12-31 13:00:00,26.5,115,19,30.700000000000003
2016-12-31 16:00:00,26.5,105,11,26.2
2016-12-31 19:00:00,17.1,115,18,27.03333333333333
2016-12-31 22:00:00,16.7,120,23,30.0
2017-01-01 01:00:00,18.6,115,23,31.366666666666664
2017-01-01 04:00:00,18.0,125,22,18.53333333333333
2017-01-01 07:00:00,15.9,120,18,27.666666666666668
2017-01-01 10:00:00,22.6,115,14,25.6
2017-01-01 13:00:00,24.4,115,13,26.33333333333333
2017-01-01 16:00:00,24.7,120,10,16.8
2017-01-01 19:00:00,17.1,120,10,14.666666666666666
2017-01-01 22:00:00,16.2,105,12,10.699999999999998
2017-01-02 01:00:00,15.4,105,15,10.6
2017-01-02 04:00:00,15.5,100,17,14.533333333333331
2017-01-02 07:00:00,15.1,105,19,20.3
2017-01-02 10:00:00,23.9,110,21,14.033333333333331
2017-01-02 13:00:00,29.0,115,11,13.466666666666669
2017-01-02 16:00:00,28.2,100,9,15.666666666666666
2017-01-02 19:00:00,18.8,120,8,13.8
2017-01-02 22:00:00,18.4,125,17,10.033333333333331
2017-01-03 01:00:00,18.1,115,18,15.566666666666668
2017-01-03 04:00:00,17.1,115,21,11.633333333333336
2017-01-03 07:00:00,16.7,125,28,12.833333333333334
2017-01-03 10:00:00,25.6,125,28,18.133333333333336
2017-01-03 13:00:00,27.2,140,21,25.133333333333336
2017-01-03 16:00:00,27.1,135,15,25.633333333333336
2017-01-03 19:00:00,19.2,125,20,19.766666666666666
2017-01-03 22:00:00,18.6,130,26,14.833333333333334
2017-01-04 01:00:00,18.2,145,27,16.400000000000002
2017-01-04 04:00:00,18.7,145,21,13.166666666666666
2017-01-04 07:00:00,18.5,165,17,8.6
2017-01-04 10:00:00,25.9,165,12,12.233333333333334
2017-01-04 13:00:00,27.9,170,10,12.933333333333332
2017-01-04 16:00:00,26.2,170,6,12.333333333333334
2017-01-04 19:00:00,20.2,155,8,7.866666666666667
2017-01-04 22:00:00,19.7,145,12,10.9
2017-01-05 01:00:00,18.9,135,16,10.633333333333333
2017-01-05 04:00:00,18.4,120,12,10.0
2017-01-05 07:00:00,17.9,105,8,7.433333333333334
2017-01-05 10:00:00,18.8,100,10,13.533333333333331
2017-01-05 13:00:00,20.9,85,11,19.4
2017-01-05 16:00:00,21.0,100,10,16.666666666666668
2017-01-05 19:00:00,18.1,135,11,10.1
2017-01-05 22:00:00,18.2,150,13,7.333333333333333
2017-01-06 01:00:00,16.5,150,14,7.7
2017-01-06 04:00:00,15.7,155,13,11.733333333333334
2017-01-06 07:00:00,15.9,150,7,11.9
2017-01-06 10:00:00,23.0,145,8,17.233333333333334
2017-01-06 13:00:00,26.9,165,7,20.76666666666667
2017-01-06 16:00:00,26.7,130,3,24.366666666666664
2017-01-06 19:00:00,18.5,195,3,16.6
2017-01-06 22:00:00,16.8,160,4,14.766666666666666
2017-01-07 01:00:00,16.1,170,8,12.866666666666667
2017-01-07 04:00:00,15.6,180,7,11.6
2017-01-07 07:00:00,15.1,160,5,10.5
2017-01-07 10:00:00,24.0,165,6,16.666666666666668
2017-01-07 13:00:00,28.2,175,3,25.8
2017-01-07 16:00:00,27.9,75,2,35.55
2017-01-07 19:00:00,18.7,135,0,18.830555555555556
2017-01-07 22:00:00,17.2,120,2,18.830555555555556
2017-01-08 01:00:00,17.3,70,3,15.025231481481478
2017-01-08 04:00:00,16.8,80,3,15.025231481481478
2017-01-08 07:00:00,15.3,70,5,15.025231481481478
2017-01-08 10:00:00,25.1,100,6,15.025231481481478
2017-01-08 13:00:00,29.5,130,6,15.025231481481478
2017-01-08 16:00:00,28.8,120,5,15.025231481481478
2017-01-08 19:00:00,19.3,160,8,15.025231481481478
2017-01-08 22:00:00,18.0,165,9,15.025231481481478
2017-01-09 01:00:00,17.5,160,12,15.025231481481478
2017-01-09 04:00:00,17.1,150,12,15.025231481481478
