,Bangkok,Bangkok,Bangkok,Bangkok
,Temp,WindDir,Wind Speed,PM2.5
Datetime,,,,
2016-10-30 19:00:00,27.4,90,33,18.4
2016-10-30 22:00:00,26.9,80,37,12.733333333333334
2016-10-31 01:00:00,26.1,80,32,9.933333333333332
2016-10-31 04:00:00,25.5,80,35,15.266666666666666
2016-10-31 07:00:00,25.4,100,40,19.966666666666665
2016-10-31 10:00:00,28.3,85,35,20.3
2016-10-31 13:00:00,29.9,90,33,22.066666666666663
2016-10-31 16:00:00,29.8,85,27,12.233333333333334
2016-10-31 19:00:00,27.0,100,37,12.066666666666668
2016-10-31 22:00:00,26.8,90,35,10.3
2016-11-01 01:00:00,26.1,70,33,9.466666666666669
2016-11-01 04:00:00,25.2,75,36,11.566666666666668
2016-11-01 07:00:00,25.6,90,38,22.96666666666667
2016-11-01 10:00:00,29.2,90,38,25.9
2016-11-01 13:00:00,31.5,100,38,15.2
2016-11-01 16:00:00,31.3,85,31,10.85
2016-11-01 19:00:00,27.4,90,31,12.35
2016-11-01 22:00:00,26.7,80,33,14.333333333333334
2016-11-02 01:00:00,25.6,75,30,15.9
2016-11-02 04:00:00,25.0,75,36,14.9
2016-11-02 07:00:00,24.9,100,36,19.76666666666667
2016-11-02 10:00:00,28.4,85,36,19.65
2016-11-02 13:00:00,30.7,90,44,13.3
2016-11-02 16:00:00,31.0,75,40,17.233333333333334
2016-11-02 19:00:00,27.0,85,43,19.35
2016-11-02 22:00:00,26.2,75,58,17.433333333333334
2016-11-03 01:00:00,25.4,80,47,20.8
2016-11-03 04:00:00,24.6,80,44,21.33333333333333
2016-11-03 07:00:00,24.5,95,37,27.133333333333336
2016-11-03 10:00:00,27.9,85,41,28.4
2016-11-03 13:00:00,30.9,75,31,24.83333333333333
2016-11-03 16:00:00,30.8,65,27,29.5
2016-11-03 19:00:00,26.8,80,33,25.1
2016-11-03 22:00:00,25.9,70,26,23.96666666666667
2016-11-04 01:00:00,24.6,65,15,23.066666666666663
2016-11-04 04:00:00,23.7,45,14,29.0
2016-11-04 07:00:00,23.7,20,13,37.46666666666666
2016-11-04 10:00:00,27.3,55,13,35.36666666666667
2016-11-04 13:00:00,30.4,65,17,41.93333333333333
2016-11-04 16:00:00,30.5,75,18,41.46666666666666
2016-11-04 19:00:00,26.6,70,18,41.46666666666667
2016-11-04 22:00:00,25.5,65,12,25.566666666666663
2016-11-05 01:00:00,24.5,15,10,21.96666666666667
2016-11-05 04:00:00,23.8,5,11,31.633333333333336
2016-11-05 07:00:00,24.3,340,15,38.7
2016-11-05 10:00:00,28.0,355,14,50.66666666666666
2016-11-05 13:00:00,30.9,5,13,51.1
2016-11-05 16:00:00,30.9,15,11,43.93333333333334
2016-11-05 19:00:00,27.0,360,15,43.76666666666667
2016-11-05 22:00:00,26.3,350,17,34.43333333333334
2016-11-06 01:00:00,26.1,345,21,39.9
2016-11-06 04:00:00,26.3,350,20,53.9
2016-11-06 07:00:00,27.2,10,13,62.6
2016-11-06 10:00:00,29.8,30,14,73.44999999999999
2016-11-06 13:00:00,30.4,45,9,70.39999999999999
2016-11-06 16:00:00,29.1,70,11,65.36666666666666
2016-11-06 19:00:00,27.2,105,6,51.45
2016-11-06 22:00:00,26.5,90,4,41.93333333333333
2016-11-07 01:00:00,26.0,15,5,37.00000000000001
2016-11-07 04:00:00,25.5,30,9,49.9
2016-11-07 07:00:00,27.5,50,8,60.95
2016-11-07 10:00:00,30.1,60,10,46.0
2016-11-07 13:00:00,31.8,80,11,20.76666666666667
2016-11-07 16:00:00,31.2,80,10,13.466666666666669
2016-11-07 19:00:00,28.0,85,8,22.33333333333333
2016-11-07 22:00:00,27.4,115,7,12.466666666666669
2016-11-08 01:00:00,26.5,135,6,18.23333333333333
2016-11-08 04:00:00,25.9,140,8,19.266666666666666
2016-11-08 07:00:00,26.4,190,8,24.85
2016-11-08 10:00:00,29.2,165,11,26.066666666666663
2016-11-08 13:00:00,30.8,165,14,24.9
2016-11-08 16:00:00,30.6,165,15,21.402777777777775
2016-11-08 19:00:00,27.8,150,19,21.402777777777775
2016-11-08 22:00:00,27.2,145,18,15.1
2016-11-09 01:00:00,26.5,135,15,24.133333333333336
2016-11-09 04:00:00,26.1,115,13,26.8
2016-11-09 07:00:00,25.9,135,19,23.200000000000003
2016-11-09 10:00:00,29.2,115,16,27.450000000000003
2016-11-09 13:00:00,31.1,140,15,33.3
2016-11-09 16:00:00,30.4,135,16,33.6
2016-11-09 19:00:00,27.4,140,16,29.666666666666668
2016-11-09 22:00:00,26.9,130,16,17.4
2016-11-10 01:00:00,26.2,145,14,18.7
2016-11-10 04:00:00,25.9,130,19,19.25
2016-11-10 07:00:00,26.2,125,19,23.433333333333334
2016-11-10 10:00:00,29.4,125,23,17.833333333333332
2016-11-10 13:00:00,31.1,135,16,16.8
2016-11-10 16:00:00,30.2,115,14,14.166666666666666
2016-11-10 19:00:00,27.3,110,13,12.233333333333334
2016-11-10 22:00:00,26.7,115,19,11.433333333333335
2016-11-11 01:00:00,26.0,120,25,17.566666666666666
2016-11-11 04:00:00,25.2,115,23,20.2
2016-11-11 07:00:00,25.6,115,16,21.166666666666668
2016-11-11 10:00:00,28.5,100,15,30.53333333333333
2016-11-11 13:00:00,30.4,105,14,25.73333333333333
2016-11-11 16:00:00,30.2,95,15,34.56666666666667
2016-11-11 19:00:00,27.2,100,19,27.96666666666667
2016-11-11 22:00:00,26.5,95,19,25.266666666666666
2016-11-12 01:00:00,25.6,65,17,17.900000000000002
2016-11-12 04:00:00,24.7,55,20,17.066666666666666
2016-11-12 07:00:00,25.1,75,22,23.666666666666668
2016-11-12 10:00:00,28.6,80,21,23.6
2016-11-12 13:00:00,30.9,85,24,21.566666666666663
2016-11-12 16:00:00,30.9,80,22,18.03333333333333
2016-11-12 19:00:00,27.8,75,19,17.46666666666667
2016-11-12 22:00:00,27.2,65,19,18.633333333333333
2016-11-13 01:00:00,26.1,70,19,14.933333333333335
2016-11-13 04:00:00,25.3,75,21,15.1
2016-11-13 07:00:00,25.3,75,21,21.633333333333336
2016-11-13 10:00:00,29.4,80,24,39.0
2016-11-13 13:00:00,31.3,95,21,53.03333333333333
2016-11-13 16:00:00,31.3,85,18,48.93333333333334
2016-11-13 19:00:00,28.1,65,21,24.83333333333333
2016-11-13 22:00:00,27.3,50,20,13.2
2016-11-14 01:00:00,26.3,60,19,17.066666666666666
2016-11-14 04:00:00,25.7,70,21,18.9
2016-11-14 07:00:00,26.5,75,23,52.93333333333334
2016-11-14 10:00:00,29.8,80,25,30.866666666666664
2016-11-14 13:00:00,32.5,75,15,26.7
2016-11-14 16:00:00,32.4,75,17,23.4
2016-11-14 19:00:00,28.5,80,20,23.96666666666667
2016-11-14 22:00:00,27.5,90,21,14.5
2016-11-15 01:00:00,26.6,90,16,12.4
2016-11-15 04:00:00,26.1,75,18,35.53333333333334
2016-11-15 07:00:00,26.9,75,22,42.66666666666666
2016-11-15 10:00:00,30.1,80,25,26.6
2016-11-15 13:00:00,32.4,85,18,25.166666666666668
2016-11-15 16:00:00,32.4,75,19,21.5
2016-11-15 19:00:00,28.4,80,21,11.266666666666666
2016-11-15 22:00:00,27.4,80,18,15.300000000000002
2016-11-16 01:00:00,27.0,80,17,14.666666666666666
2016-11-16 04:00:00,25.9,60,16,20.066666666666663
2016-11-16 07:00:00,26.5,60,19,36.96666666666666
2016-11-16 10:00:00,29.4,55,21,39.36666666666667
2016-11-16 13:00:00,32.3,60,20,25.4
2016-11-16 16:00:00,31.9,65,19,19.46666666666667
2016-11-16 19:00:00,28.0,95,16,19.8
2016-11-16 22:00:00,26.5,95,16,17.400000000000002
2016-11-17 01:00:00,25.8,75,13,16.86666666666667
2016-11-17 04:00:00,24.8,60,16,24.066666666666663
2016-11-17 07:00:00,25.0,55,19,21.933333333333334
2016-11-17 10:00:00,28.6,45,22,21.566666666666663
2016-11-17 13:00:00,31.4,55,21,23.0
2016-11-17 16:00:00,30.8,60,20,22.100000000000005
2016-11-17 19:00:00,26.8,75,17,21.7
2016-11-17 22:00:00,25.5,55,16,23.933333333333334
2016-11-18 01:00:00,24.5,60,18,26.100000000000005
2016-11-18 04:00:00,23.6,65,16,22.200000000000003
2016-11-18 07:00:00,23.8,100,15,22.133333333333336
2016-11-18 10:00:00,28.3,85,14,30.8
2016-11-18 13:00:00,31.7,70,13,38.266666666666666
2016-11-18 16:00:00,31.1,50,16,25.4
2016-11-18 19:00:00,27.5,70,17,24.066666666666663
2016-11-18 22:00:00,26.3,75,14,21.33333333333333
2016-11-19 01:00:00,25.1,70,10,17.1
2016-11-19 04:00:00,24.2,65,10,36.8
2016-11-19 07:00:00,24.2,85,19,32.4
2016-11-19 10:00:00,28.9,85,19,20.366666666666664
2016-11-19 13:00:00,31.8,90,16,24.2
2016-11-19 16:00:00,31.4,45,8,33.46666666666666
2016-11-19 19:00:00,27.9,55,12,41.8
2016-11-19 22:00:00,27.1,60,15,17.166666666666668
2016-11-20 01:00:00,26.5,70,17,27.666666666666668
2016-11-20 04:00:00,25.7,70,18,26.566666666666663
2016-11-20 07:00:00,25.7,70,22,28.666666666666668
2016-11-20 10:00:00,29.6,65,21,40.56666666666667
2016-11-20 13:00:00,31.8,70,14,40.03333333333333
2016-11-20 16:00:00,31.6,55,12,73.36666666666666
2016-11-20 19:00:00,28.1,70,13,40.3
2016-11-20 22:00:00,27.1,45,11,31.433333333333334
2016-11-21 01:00:00,26.4,75,10,34.86666666666667
2016-11-21 04:00:00,25.8,85,13,54.3
2016-11-21 07:00:00,26.0,80,12,67.46666666666665
2016-11-21 10:00:00,30.0,75,12,58.7
2016-11-21 13:00:00,32.0,75,10,45.46666666666666
2016-11-21 16:00:00,31.5,25,9,56.9
2016-11-21 19:00:00,28.0,20,10,24.53333333333333
2016-11-21 22:00:00,27.1,20,13,25.633333333333336
2016-11-22 01:00:00,26.2,30,11,26.3
2016-11-22 04:00:00,25.2,40,10,30.566666666666663
2016-11-22 07:00:00,25.1,20,10,33.76666666666667
2016-11-22 10:00:00,28.6,45,12,41.46666666666667
2016-11-22 13:00:00,31.3,55,11,42.46666666666667
2016-11-22 16:00:00,31.0,45,13,69.43333333333334
2016-11-22 19:00:00,28.1,65,11,51.63333333333333
2016-11-22 22:00:00,27.4,80,12,27.3
2016-11-23 01:00:00,26.5,95,8,27.73333333333333
2016-11-23 04:00:00,25.3,80,13,35.333333333333336
2016-11-23 07:00:00,24.8,70,17,30.8
2016-11-23 10:00:00,28.3,65,19,22.633333333333336
2016-11-23 13:00:00,30.9,80,15,21.866666666666664
2016-11-23 16:00:00,30.3,65,9,19.433333333333334
2016-11-23 19:00:00,27.2,60,20,17.166666666666668
2016-11-23 22:00:00,25.8,70,21,16.366666666666664
2016-11-24 01:00:00,25.9,90,19,17.7
2016-11-24 04:00:00,25.5,90,23,30.03333333333333
2016-11-24 07:00:00,26.1,95,21,44.2
2016-11-24 10:00:00,29.2,100,25,44.86666666666667
2016-11-24 13:00:00,31.2,110,19,26.5
2016-11-24 16:00:00,31.3,105,16,32.660000000000004
2016-11-24 19:00:00,27.5,110,17,32.660000000000004
2016-11-24 22:00:00,26.9,105,12,32.660000000000004
2016-11-25 01:00:00,26.3,100,12,30.806666666666665
2016-11-25 04:00:00,25.5,80,13,30.806666666666665
2016-11-25 07:00:00,25.6,90,13,30.806666666666665
2016-11-25 10:00:00,28.8,70,10,23.9
2016-11-25 13:00:00,31.4,60,7,25.433333333333334
2016-11-25 16:00:00,31.3,55,9,35.166666666666664
2016-11-25 19:00:00,28.1,70,12,37.53333333333333
2016-11-25 22:00:00,27.3,95,12,32.0
2016-11-26 01:00:00,26.9,95,11,19.433333333333334
2016-11-26 04:00:00,26.3,85,10,16.633333333333336
2016-11-26 07:00:00,27.1,70,9,12.033333333333331
2016-11-26 10:00:00,29.7,55,14,14.6
2016-11-26 13:00:00,31.2,55,15,18.333333333333336
2016-11-26 16:00:00,31.0,65,19,20.933333333333334
2016-11-26 19:00:00,28.1,75,17,18.4
2016-11-26 22:00:00,27.0,70,18,12.866666666666667
2016-11-27 01:00:00,26.4,90,20,14.333333333333334
2016-11-27 04:00:00,25.6,75,22,7.466666666666666
2016-11-27 07:00:00,25.5,55,17,8.633333333333333
2016-11-27 10:00:00,28.4,50,20,14.0
2016-11-27 13:00:00,30.6,50,19,18.766666666666666
2016-11-27 16:00:00,31.0,65,20,13.833333333333334
2016-11-27 19:00:00,27.6,85,22,15.633333333333333
2016-11-27 22:00:00,26.7,90,15,13.033333333333331
2016-11-28 01:00:00,25.5,95,20,17.666666666666668
2016-11-28 04:00:00,24.9,110,21,21.133333333333333
2016-11-28 07:00:00,25.0,120,17,19.96666666666667
2016-11-28 10:00:00,27.9,100,18,17.0
2016-11-28 13:00:00,30.2,110,12,14.833333333333334
2016-11-28 16:00:00,30.4,85,15,15.133333333333336
2016-11-28 19:00:00,26.6,70,13,21.0
2016-11-28 22:00:00,25.2,65,14,20.166666666666664
2016-11-29 01:00:00,24.6,90,17,25.2
2016-11-29 04:00:00,24.0,90,17,22.133333333333336
2016-11-29 07:00:00,23.8,85,30,19.200000000000003
2016-11-29 10:00:00,27.3,85,30,23.9
2016-11-29 13:00:00,30.3,85,19,26.166666666666668
2016-11-29 16:00:00,30.5,80,24,32.5
2016-11-29 19:00:00,25.8,95,22,39.13333333333333
2016-11-29 22:00:00,24.8,80,18,26.633333333333336
2016-11-30 01:00:00,24.5,35,16,31.0
2016-11-30 04:00:00,23.3,15,16,26.666666666666668
2016-11-30 07:00:00,22.8,35,20,21.5
2016-11-30 10:00:00,26.5,50,24,24.8
2016-11-30 13:00:00,29.4,50,19,25.066666666666663
2016-11-30 16:00:00,30.1,60,26,31.366666666666664
2016-11-30 19:00:00,26.3,65,24,30.53333333333333
2016-11-30 22:00:00,25.1,50,23,30.53333333333333
2016-12-01 01:00:00,24.2,70,14,26.9
2016-12-01 04:00:00,22.9,40,15,16.166666666666668
2016-12-01 07:00:00,22.3,40,21,20.5
2016-12-01 10:00:00,26.4,40,22,22.166666666666668
2016-12-01 13:00:00,29.6,70,30,24.399999999999995
2016-12-01 16:00:00,29.1,65,32,30.566666666666663
2016-12-01 19:00:00,26.5,75,30,34.43333333333333
2016-12-01 22:00:00,25.2,70,29,28.2
2016-12-02 01:00:00,24.3,65,24,24.866666666666664
2016-12-02 04:00:00,23.3,55,21,20.46666666666667
2016-12-02 07:00:00,22.2,65,25,18.066666666666663
2016-12-02 10:00:00,26.0,70,25,22.2
2016-12-02 13:00:00,29.5,70,25,26.1
2016-12-02 16:00:00,30.0,70,32,29.83333333333333
2016-12-02 19:00:00,26.7,65,25,28.133333333333336
2016-12-02 22:00:00,25.9,55,27,23.5
2016-12-03 01:00:00,24.4,70,24,25.03333333333333
2016-12-03 04:00:00,23.6,70,29,25.8
2016-12-03 07:00:00,23.2,70,27,23.6
2016-12-03 10:00:00,26.7,65,27,24.633333333333336
2016-12-03 13:00:00,30.1,80,38,24.633333333333336
2016-12-03 16:00:00,30.4,65,30,37.36666666666667
2016-12-03 19:00:00,27.0,80,26,33.86666666666667
2016-12-03 22:00:00,26.0,75,28,26.600000000000005
2016-12-04 01:00:00,25.3,85,27,29.633333333333336
2016-12-04 04:00:00,24.5,90,29,30.633333333333336
2016-12-04 07:00:00,24.1,105,25,30.26666666666667
2016-12-04 10:00:00,27.3,85,24,19.03333333333333
2016-12-04 13:00:00,31.5,80,32,21.8
2016-12-04 16:00:00,31.6,70,26,27.33333333333333
2016-12-04 19:00:00,27.1,80,27,29.96666666666667
2016-12-04 22:00:00,26.0,70,29,25.33333333333333
2016-12-05 01:00:00,25.1,75,31,28.2
2016-12-05 04:00:00,24.3,75,33,19.666666666666668
2016-12-05 07:00:00,24.1,75,28,18.3
2016-12-05 10:00:00,27.8,70,28,23.266666666666666
2016-12-05 13:00:00,30.8,75,25,21.1
2016-12-05 16:00:00,30.8,60,23,32.300000000000004
2016-12-05 19:00:00,27.8,75,27,31.933333333333334
2016-12-05 22:00:00,26.4,75,29,22.433333333333334
2016-12-06 01:00:00,24.9,80,22,29.23333333333333
2016-12-06 04:00:00,24.3,85,34,19.03333333333333
2016-12-06 07:00:00,24.4,90,38,14.6
2016-12-06 10:00:00,28.2,85,35,23.9
2016-12-06 13:00:00,29.8,90,34,25.066666666666663
2016-12-06 16:00:00,30.1,65,28,55.06666666666666
2016-12-06 19:00:00,26.9,75,31,40.2
2016-12-06 22:00:00,26.0,70,28,31.7
2016-12-07 01:00:00,24.1,80,27,38.66666666666666
2016-12-07 04:00:00,22.9,80,25,32.766666666666666
2016-12-07 07:00:00,22.5,70,20,34.93333333333333
2016-12-07 10:00:00,26.5,70,26,62.76666666666667
2016-12-07 13:00:00,29.3,90,27,40.9
2016-12-07 16:00:00,28.2,80,33,43.9
2016-12-07 19:00:00,26.3,85,28,35.13333333333333
2016-12-07 22:00:00,25.3,75,26,33.1
2016-12-08 01:00:00,24.4,100,26,45.400000000000006
2016-12-08 04:00:00,23.3,105,28,46.333333333333336
2016-12-08 07:00:00,23.3,90,29,42.63333333333333
2016-12-08 10:00:00,27.0,70,27,35.166666666666664
2016-12-08 13:00:00,30.5,75,24,41.16666666666666
2016-12-08 16:00:00,31.1,60,22,54.3
2016-12-08 19:00:00,26.8,80,25,61.26666666666667
2016-12-08 22:00:00,25.6,70,23,50.46666666666666
2016-12-09 01:00:00,24.7,60,18,42.96666666666667
2016-12-09 04:00:00,23.5,55,16,30.46666666666667
2016-12-09 07:00:00,22.9,70,14,29.666666666666668
2016-12-09 10:00:00,27.0,50,16,28.53333333333333
2016-12-09 13:00:00,30.5,50,15,63.06666666666666
2016-12-09 16:00:00,30.8,60,17,68.6
2016-12-09 19:00:00,26.2,95,17,48.36666666666667
2016-12-09 22:00:00,24.9,100,11,50.4
2016-12-10 01:00:00,24.4,55,6,73.63333333333334
2016-12-10 04:00:00,23.6,35,10,49.93333333333334
2016-12-10 07:00:00,23.0,45,10,36.6
2016-12-10 10:00:00,27.1,45,11,52.13333333333333
2016-12-10 13:00:00,30.6,40,14,59.56666666666666
2016-12-10 16:00:00,30.8,40,16,52.29999999999999
2016-12-10 19:00:00,26.1,80,14,71.46666666666665
2016-12-10 22:00:00,25.0,65,11,69.6
2016-12-11 01:00:00,24.1,35,14,75.6
2016-12-11 04:00:00,22.9,25,16,53.833333333333336
2016-12-11 07:00:00,21.9,30,21,39.26666666666667
2016-12-11 10:00:00,27.0,25,22,47.16666666666666
2016-12-11 13:00:00,30.5,25,22,66.83333333333333
2016-12-11 16:00:00,30.2,35,19,74.39999999999999
2016-12-11 19:00:00,25.6,50,12,66.2
2016-12-11 22:00:00,24.6,15,8,57.76666666666667
2016-12-12 01:00:00,23.4,10,11,55.86666666666667
2016-12-12 04:00:00,22.5,5,13,41.53333333333333
2016-12-12 07:00:00,21.7,340,22,32.56666666666667
2016-12-12 10:00:00,26.9,345,28,35.833333333333336
2016-12-12 13:00:00,30.2,335,23,40.43333333333334
2016-12-12 16:00:00,30.2,335,23,53.06666666666666
2016-12-12 19:00:00,25.2,340,24,62.16666666666666
2016-12-12 22:00:00,24.3,335,27,80.13333333333334
2016-12-13 01:00:00,23.3,340,26,76.16666666666667
2016-12-13 04:00:00,22.2,340,28,31.766666666666666
2016-12-13 07:00:00,21.5,350,26,28.33333333333333
2016-12-13 10:00:00,27.0,360,26,37.63333333333333
2016-12-13 13:00:00,31.1,15,24,68.46666666666665
2016-12-13 16:00:00,30.7,30,23,77.83333333333333
2016-12-13 19:00:00,25.9,35,18,73.26666666666667
2016-12-13 22:00:00,25.2,45,17,66.46666666666667
2016-12-14 01:00:00,24.6,65,17,72.86666666666666
2016-12-14 04:00:00,23.9,40,19,50.20000000000001
2016-12-14 07:00:00,23.7,40,24,35.333333333333336
2016-12-14 10:00:00,29.0,45,28,38.3
2016-12-14 13:00:00,32.1,30,20,59.56666666666667
2016-12-14 16:00:00,31.5,25,20,53.86666666666667
2016-12-14 19:00:00,27.8,45,35,37.1
2016-12-14 22:00:00,26.8,40,40,30.466666666666665
2016-12-15 01:00:00,26.3,40,37,33.5
2016-12-15 04:00:00,25.5,40,42,43.43333333333334
2016-12-15 07:00:00,25.0,55,37,35.333333333333336
2016-12-15 10:00:00,28.6,70,33,33.2
2016-12-15 13:00:00,31.2,80,30,22.5
2016-12-15 16:00:00,31.2,70,26,39.266666666666666
2016-12-15 19:00:00,27.4,75,33,28.53333333333333
2016-12-15 22:00:00,26.2,80,40,23.4
2016-12-16 01:00:00,25.3,85,40,35.833333333333336
2016-12-16 04:00:00,24.4,100,50,32.46666666666667
2016-12-16 07:00:00,24.5,95,48,28.3
2016-12-16 10:00:00,24.9,100,60,31.366666666666664
2016-12-16 13:00:00,27.3,110,57,38.66666666666666
2016-12-16 16:00:00,27.6,95,40,43.26666666666667
2016-12-16 19:00:00,25.3,95,33,37.46666666666667
2016-12-16 22:00:00,24.5,100,43,35.6
2016-12-17 01:00:00,23.6,100,59,43.63333333333333
2016-12-17 04:00:00,22.4,100,55,46.06666666666666
2016-12-17 07:00:00,22.2,100,44,48.66666666666666
2016-12-17 10:00:00,24.2,100,42,51.0
2016-12-17 13:00:00,27.8,80,27,41.66666666666666
2016-12-17 16:00:00,28.7,95,31,73.0
2016-12-17 19:00:00,25.0,85,22,53.6
2016-12-17 22:00:00,24.1,90,21,30.366666666666664
2016-12-18 01:00:00,22.7,65,22,43.9
2016-12-18 04:00:00,21.8,65,22,56.4
2016-12-18 07:00:00,21.1,90,21,47.93333333333334
2016-12-18 10:00:00,26.0,85,21,52.03333333333334
2016-12-18 13:00:00,30.0,85,23,51.833333333333336
2016-12-18 16:00:00,30.7,70,23,61.7
2016-12-18 19:00:00,26.3,75,27,60.73333333333333
2016-12-18 22:00:00,25.0,80,25,67.43333333333334
2016-12-19 01:00:00,24.0,90,18,81.73333333333333
2016-12-19 04:00:00,23.0,85,15,60.63333333333333
2016-12-19 07:00:00,23.0,10,10,50.06666666666666
2016-12-19 10:00:00,28.3,10,14,55.26666666666667
2016-12-19 13:00:00,31.9,35,14,65.46666666666665
2016-12-19 16:00:00,32.1,30,15,75.06666666666666
2016-12-19 19:00:00,27.8,75,16,57.833333333333336
2016-12-19 22:00:00,26.8,80,15,61.03333333333333
2016-12-20 01:00:00,25.5,75,11,87.96666666666665
2016-12-20 04:00:00,25.0,60,12,58.0
2016-12-20 07:00:00,24.6,60,14,48.8
2016-12-20 10:00:00,29.1,60,15,57.46666666666667
2016-12-20 13:00:00,32.8,25,14,70.73333333333333
2016-12-20 16:00:00,33.0,30,13,78.86666666666667
2016-12-20 19:00:00,29.3,65,14,83.23333333333333
2016-12-20 22:00:00,28.0,80,11,83.9
2016-12-21 01:00:00,26.8,60,11,85.89999999999999
2016-12-21 04:00:00,25.9,50,11,74.80000000000001
2016-12-21 07:00:00,25.7,55,13,51.66666666666666
2016-12-21 10:00:00,30.2,60,14,38.46666666666667
2016-12-21 13:00:00,32.8,55,13,65.89999999999999
2016-12-21 16:00:00,33.1,45,13,86.2
2016-12-21 19:00:00,29.9,50,15,72.36666666666667
2016-12-21 22:00:00,29.0,70,16,40.266666666666666
2016-12-22 01:00:00,27.5,70,22,40.73333333333333
2016-12-22 04:00:00,26.5,55,27,35.766666666666666
2016-12-22 07:00:00,26.5,65,24,29.4
2016-12-22 10:00:00,30.6,60,28,32.666666666666664
2016-12-22 13:00:00,32.8,60,29,54.2
2016-12-22 16:00:00,32.6,55,23,39.2
2016-12-22 19:00:00,29.8,65,22,61.56666666666667
2016-12-22 22:00:00,28.6,70,29,42.3
2016-12-23 01:00:00,26.6,75,32,36.36666666666667
2016-12-23 04:00:00,25.9,75,32,33.599999999999994
2016-12-23 07:00:00,25.5,75,30,21.83333333333333
2016-12-23 10:00:00,29.3,75,23,31.96666666666667
2016-12-23 13:00:00,32.6,75,17,38.23333333333333
2016-12-23 16:00:00,32.5,65,16,36.96666666666667
2016-12-23 19:00:00,29.4,70,17,51.93333333333334
2016-12-23 22:00:00,27.6,80,13,69.76666666666667
2016-12-24 01:00:00,26.0,70,11,55.43333333333334
2016-12-24 04:00:00,25.3,50,14,40.8
2016-12-24 07:00:00,24.9,55,12,38.03333333333334
2016-12-24 10:00:00,29.1,80,18,30.600000000000005
2016-12-24 13:00:00,32.5,70,15,49.66666666666666
2016-12-24 16:00:00,32.3,70,17,63.16666666666666
2016-12-24 19:00:00,29.2,70,14,69.5
2016-12-24 22:00:00,27.9,75,11,70.23333333333333
2016-12-25 01:00:00,26.7,65,13,70.96666666666665
2016-12-25 04:00:00,25.6,60,16,40.93333333333333
2016-12-25 07:00:00,25.2,60,15,35.46666666666666
2016-12-25 10:00:00,29.8,65,17,41.333333333333336
2016-12-25 13:00:00,33.0,50,15,41.46666666666666
2016-12-25 16:00:00,33.4,35,16,45.93333333333334
2016-12-25 19:00:00,29.7,55,13,56.46666666666667
2016-12-25 22:00:00,28.0,75,12,48.4
2016-12-26 01:00:00,27.1,60,16,62.93333333333334
2016-12-26 04:00:00,26.2,45,20,45.63333333333333
2016-12-26 07:00:00,25.8,55,20,28.83333333333333
2016-12-26 10:00:00,30.5,55,23,27.933333333333337
2016-12-26 13:00:00,33.8,35,18,36.03333333333333
2016-12-26 16:00:00,34.1,30,19,38.833333333333336
2016-12-26 19:00:00,29.7,35,18,27.0
2016-12-26 22:00:00,28.7,70,20,21.46666666666667
2016-12-27 01:00:00,28.1,70,23,30.700000000000003
2016-12-27 04:00:00,26.2,60,26,25.633333333333336
2016-12-27 07:00:00,25.1,30,21,22.666666666666668
2016-12-27 10:00:00,29.4,20,22,31.166666666666668
2016-12-27 13:00:00,33.0,20,26,32.7
2016-12-27 16:00:00,32.7,35,24,27.933333333333337
2016-12-27 19:00:00,28.7,70,23,40.43333333333333
2016-12-27 22:00:00,28.8,75,32,17.666666666666668
2016-12-28 01:00:00,26.6,45,22,32.13333333333333
2016-12-28 04:00:00,24.7,25,22,30.03333333333333
2016-12-28 07:00:00,22.9,25,15,33.849999999999994
2016-12-28 10:00:00,26.1,25,13,29.2
2016-12-28 13:00:00,30.4,40,13,47.46666666666666
2016-12-28 16:00:00,30.8,45,16,47.23333333333334
2016-12-28 19:00:00,27.5,60,14,29.0
2016-12-28 22:00:00,25.6,80,14,30.8
2016-12-29 01:00:00,23.5,35,11,36.03333333333333
2016-12-29 04:00:00,22.3,5,17,31.33333333333333
2016-12-29 07:00:00,20.8,30,25,32.46666666666667
2016-12-29 10:00:00,25.1,35,27,28.5
2016-12-29 13:00:00,30.2,45,26,31.9
2016-12-29 16:00:00,30.4,60,25,36.86666666666667
2016-12-29 19:00:00,25.1,70,20,35.233333333333334
2016-12-29 22:00:00,23.8,80,27,39.8
2016-12-30 01:00:00,22.4,50,20,36.333333333333336
2016-12-30 04:00:00,21.6,50,19,27.1
2016-12-30 07:00:00,20.7,65,20,30.066666666666663
2016-12-30 10:00:00,24.9,70,27,27.8
2016-12-30 13:00:00,29.4,80,30,29.766666666666666
